dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.793945567176672,,,feat_random_p100_g0,26311,383.52441259899996,True
adult,,,,1.7694023722362517,,,feat_random_p100_g0,26311,383.52441259899996,False
adult,,,,,,1.8207186749919808,feat_random_p100_g0,26311,383.52441259899996,True
adult,,,,,,1.8151950641792378,feat_random_p100_g0,26311,383.52441259899996,False
adult,,,,,1.837535063188778,,feat_random_p100_g0,26311,383.52441259899996,True
adult,,,,,1.8398633456220346,,feat_random_p100_g0,26311,383.52441259899996,False
adult,1.7980709094146432,,,,,,feat_random_p100_g0,26311,383.52441259899996,True
adult,1.7722834764045,,,,,,feat_random_p100_g0,26311,383.52441259899996,False
adult,,,1.8205796212018435,,,,feat_random_p100_g0,26311,383.52441259899996,True
adult,,,1.8151249352611696,,,,feat_random_p100_g0,26311,383.52441259899996,False
adult,,1.8373160224826817,,,,,feat_random_p100_g0,26311,383.52441259899996,True
adult,,1.839849036486931,,,,,feat_random_p100_g0,26311,383.52441259899996,False
