dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8262928551210689,,,feat_tourn,18313,8351.599900328,True
communities,,,,1.8324136826806323,,,feat_tourn,18313,8351.599900328,False
communities,,,,,,1.7723740231400142,feat_tourn,18313,8351.599900328,True
communities,,,,,,1.7824006433619222,feat_tourn,18313,8351.599900328,False
communities,,,,,1.7719352608828731,,feat_tourn,18313,8351.599900328,True
communities,,,,,1.7820210982094444,,feat_tourn,18313,8351.599900328,False
communities,1.820129673235993,,,,,,feat_tourn,18313,8351.599900328,True
communities,1.816794951019088,,,,,,feat_tourn,18313,8351.599900328,False
communities,,,1.7668461995263707,,,,feat_tourn,18313,8351.599900328,True
communities,,,1.7676135202437655,,,,feat_tourn,18313,8351.599900328,False
communities,,1.7664117837256432,,,,,feat_tourn,18313,8351.599900328,True
communities,,1.7672699445479088,,,,,feat_tourn,18313,8351.599900328,False
