dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8493730670738853,,,feat_flex2_nsga2,9292,5694.043487757,True
communities,,,,1.841300956413595,,,feat_flex2_nsga2,9292,5694.043487757,False
communities,,,,,,1.7798650440703694,feat_flex2_nsga2,9292,5694.043487757,True
communities,,,,,,1.7932019938337358,feat_flex2_nsga2,9292,5694.043487757,False
communities,,,,,1.779397374573875,,feat_flex2_nsga2,9292,5694.043487757,True
communities,,,,,1.792822471752259,,feat_flex2_nsga2,9292,5694.043487757,False
communities,1.8525370237619123,,,,,,feat_flex2_nsga2,9292,5694.043487757,True
communities,1.8448798987745292,,,,,,feat_flex2_nsga2,9292,5694.043487757,False
communities,,,1.8034298146338987,,,,feat_flex2_nsga2,9292,5694.043487757,True
communities,,,1.8146801293921895,,,,feat_flex2_nsga2,9292,5694.043487757,False
communities,,1.8029765404208677,,,,,feat_flex2_nsga2,9292,5694.043487757,True
communities,,1.814306298532904,,,,,feat_flex2_nsga2,9292,5694.043487757,False
