dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7961714430600983,,,feat_random_p100_g0,13352,397.134124972,True
adult,,,,1.8023801568706161,,,feat_random_p100_g0,13352,397.134124972,False
adult,,,,,,1.824919746225196,feat_random_p100_g0,13352,397.134124972,True
adult,,,,,,1.8569238914135555,feat_random_p100_g0,13352,397.134124972,False
adult,,,,,1.8444028919460236,,feat_random_p100_g0,13352,397.134124972,True
adult,,,,,1.8700320948629874,,feat_random_p100_g0,13352,397.134124972,False
adult,1.799189405377939,,,,,,feat_random_p100_g0,13352,397.134124972,True
adult,1.805288152577634,,,,,,feat_random_p100_g0,13352,397.134124972,False
adult,,,1.8248995843362859,,,,feat_random_p100_g0,13352,397.134124972,True
adult,,,1.8565516116836895,,,,feat_random_p100_g0,13352,397.134124972,False
adult,,1.8447564277270718,,,,,feat_random_p100_g0,13352,397.134124972,True
adult,,1.8695860832437217,,,,,feat_random_p100_g0,13352,397.134124972,False
