dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8386061554745785,,,feat_random_p100_g0,31658,493.125365048,True
communities,,,,1.8373825191765887,,,feat_random_p100_g0,31658,493.125365048,False
communities,,,,,,1.8688387412929814,feat_random_p100_g0,31658,493.125365048,True
communities,,,,,,1.8006158436552315,feat_random_p100_g0,31658,493.125365048,False
communities,,,,,1.868597128352348,,feat_random_p100_g0,31658,493.125365048,True
communities,,,,,1.8001294644793395,,feat_random_p100_g0,31658,493.125365048,False
communities,1.8363477024185226,,,,,,feat_random_p100_g0,31658,493.125365048,True
communities,1.8344062209559662,,,,,,feat_random_p100_g0,31658,493.125365048,False
communities,,,1.862850184349471,,,,feat_random_p100_g0,31658,493.125365048,True
communities,,,1.7966516973035436,,,,feat_random_p100_g0,31658,493.125365048,False
communities,,1.863010503523805,,,,,feat_random_p100_g0,31658,493.125365048,True
communities,,1.7962440548190253,,,,,feat_random_p100_g0,31658,493.125365048,False
