dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7901033093408352,,,feat_random_p100_g0,8653,393.080906661,True
adult,,,,1.7952771548680855,,,feat_random_p100_g0,8653,393.080906661,False
adult,,,,,,1.8390063309104352,feat_random_p100_g0,8653,393.080906661,True
adult,,,,,,1.8427144969515643,feat_random_p100_g0,8653,393.080906661,False
adult,,,,,1.853634562146184,,feat_random_p100_g0,8653,393.080906661,True
adult,,,,,1.854808754935047,,feat_random_p100_g0,8653,393.080906661,False
adult,1.7960645339358505,,,,,,feat_random_p100_g0,8653,393.080906661,True
adult,1.7985852924760697,,,,,,feat_random_p100_g0,8653,393.080906661,False
adult,,,1.8412884975005226,,,,feat_random_p100_g0,8653,393.080906661,True
adult,,,1.8443267942072334,,,,feat_random_p100_g0,8653,393.080906661,False
adult,,1.85619233338692,,,,,feat_random_p100_g0,8653,393.080906661,True
adult,,1.8558373298607207,,,,,feat_random_p100_g0,8653,393.080906661,False
