dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8143712919676007,,,feat_tourn,8233,9803.893595833,True
communities,,,,1.807273270865901,,,feat_tourn,8233,9803.893595833,False
communities,,,,,,1.7767065585112047,feat_tourn,8233,9803.893595833,True
communities,,,,,,1.7764870513706883,feat_tourn,8233,9803.893595833,False
communities,,,,,1.7762708943293766,,feat_tourn,8233,9803.893595833,True
communities,,,,,1.7759397720763646,,feat_tourn,8233,9803.893595833,False
communities,1.8222077334569355,,,,,,feat_tourn,8233,9803.893595833,True
communities,1.8147982060524601,,,,,,feat_tourn,8233,9803.893595833,False
communities,,,1.7870037627039632,,,,feat_tourn,8233,9803.893595833,True
communities,,,1.7830611336987503,,,,feat_tourn,8233,9803.893595833,False
communities,,1.7865661642109645,,,,,feat_tourn,8233,9803.893595833,True
communities,,1.7825044639203809,,,,,feat_tourn,8233,9803.893595833,False
