dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8198741667025153,,,feat_tourn,27690,7449.9191861,True
communities,,,,1.7857138605396212,,,feat_tourn,27690,7449.9191861,False
communities,,,,,,1.8074354083515318,feat_tourn,27690,7449.9191861,True
communities,,,,,,1.7030470398816417,feat_tourn,27690,7449.9191861,False
communities,,,,,1.807072877166306,,feat_tourn,27690,7449.9191861,True
communities,,,,,1.7022535612111405,,feat_tourn,27690,7449.9191861,False
communities,1.8312699313792318,,,,,,feat_tourn,27690,7449.9191861,True
communities,1.7915856186077455,,,,,,feat_tourn,27690,7449.9191861,False
communities,,,1.8202609003022099,,,,feat_tourn,27690,7449.9191861,True
communities,,,1.709546022798343,,,,feat_tourn,27690,7449.9191861,False
communities,,1.8198943543910437,,,,,feat_tourn,27690,7449.9191861,True
communities,,1.7087437721059078,,,,,feat_tourn,27690,7449.9191861,False
