dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.2540459074502839,,,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,,,,1.3346513627187877,,,gerryfair_xgb,9540,1411.2213146650001,False
lawschool,,,,,,1.9349233489344473,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,,,,,,1.8290467127752272,gerryfair_xgb,9540,1411.2213146650001,False
lawschool,,,,,1.9526844468358955,,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,,,,,1.8649981198804038,,gerryfair_xgb,9540,1411.2213146650001,False
lawschool,1.2464620879577697,,,,,,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,1.320545946044623,,,,,,gerryfair_xgb,9540,1411.2213146650001,False
lawschool,,,1.9261001746387707,,,,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,,,1.8105913687860744,,,,gerryfair_xgb,9540,1411.2213146650001,False
lawschool,,1.9436913419894748,,,,,gerryfair_xgb,9540,1411.2213146650001,True
lawschool,,1.8461800210308168,,,,,gerryfair_xgb,9540,1411.2213146650001,False
