dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7894803789077636,,,feat_lex,9292,4886.037198314,True
adult,,,,1.7740467902098513,,,feat_lex,9292,4886.037198314,False
adult,,,,,,1.87052577915774,feat_lex,9292,4886.037198314,True
adult,,,,,,1.8657784472542476,feat_lex,9292,4886.037198314,False
adult,,,,,1.8732714012734537,,feat_lex,9292,4886.037198314,True
adult,,,,,1.8683320173132552,,feat_lex,9292,4886.037198314,False
adult,1.7909607095018585,,,,,,feat_lex,9292,4886.037198314,True
adult,1.775397717754326,,,,,,feat_lex,9292,4886.037198314,False
adult,,,1.8715779137370174,,,,feat_lex,9292,4886.037198314,True
adult,,,1.86666379733563,,,,feat_lex,9292,4886.037198314,False
adult,,1.8739976624627954,,,,,feat_lex,9292,4886.037198314,True
adult,,1.868892805928217,,,,,feat_lex,9292,4886.037198314,False
