dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.1377024899027215,,,gerryfair,25349,1164.210858164,True
communities,,,,1.1734195769386038,,,gerryfair,25349,1164.210858164,False
communities,,,,,,1.8046040116003137,gerryfair,25349,1164.210858164,True
communities,,,,,,1.705165812979874,gerryfair,25349,1164.210858164,False
communities,,,,,1.867458821239221,,gerryfair,25349,1164.210858164,True
communities,,,,,1.771652728751872,,gerryfair,25349,1164.210858164,False
communities,1.1004417566651914,,,,,,gerryfair,25349,1164.210858164,True
communities,1.1389125291579898,,,,,,gerryfair,25349,1164.210858164,False
communities,,,1.7455360494186327,,,,gerryfair,25349,1164.210858164,True
communities,,,1.6549654556241673,,,,gerryfair,25349,1164.210858164,False
communities,,1.8066942865966447,,,,,gerryfair,25349,1164.210858164,True
communities,,1.7197127338003444,,,,,gerryfair,25349,1164.210858164,False
