dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7030192101696136,,,feat_flex2_nsga2,9296,2352.033492601,True
student,,,,1.6403648392484118,,,feat_flex2_nsga2,9296,2352.033492601,False
student,,,,,,1.7614759209035349,feat_flex2_nsga2,9296,2352.033492601,True
student,,,,,,1.7098778501218863,feat_flex2_nsga2,9296,2352.033492601,False
student,,,,,1.7690355329949239,,feat_flex2_nsga2,9296,2352.033492601,True
student,,,,,1.7601010101010102,,feat_flex2_nsga2,9296,2352.033492601,False
student,1.702239608882787,,,,,,feat_flex2_nsga2,9296,2352.033492601,True
student,1.6394911654546842,,,,,,feat_flex2_nsga2,9296,2352.033492601,False
student,,,1.760714105916426,,,,feat_flex2_nsga2,9296,2352.033492601,True
student,,,1.7076770321429668,,,,feat_flex2_nsga2,9296,2352.033492601,False
student,,1.7690355329949239,,,,,feat_flex2_nsga2,9296,2352.033492601,True
student,,1.7601010101010102,,,,,feat_flex2_nsga2,9296,2352.033492601,False
