dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7355492221047901,,,feat_nsga2,12092,3179.280097464,True
lawschool,,,,1.7270474956258595,,,feat_nsga2,12092,3179.280097464,False
lawschool,,,,,,1.8575137613812778,feat_nsga2,12092,3179.280097464,True
lawschool,,,,,,1.8276485315585695,feat_nsga2,12092,3179.280097464,False
lawschool,,,,,1.8580034337007265,,feat_nsga2,12092,3179.280097464,True
lawschool,,,,,1.8280645498268075,,feat_nsga2,12092,3179.280097464,False
lawschool,1.7374144786145622,,,,,,feat_nsga2,12092,3179.280097464,True
lawschool,1.727473231905874,,,,,,feat_nsga2,12092,3179.280097464,False
lawschool,,,1.8589629988566607,,,,feat_nsga2,12092,3179.280097464,True
lawschool,,,1.8284349483096665,,,,feat_nsga2,12092,3179.280097464,False
lawschool,,1.858786108424241,,,,,feat_nsga2,12092,3179.280097464,True
lawschool,,1.8280438865566326,,,,,feat_nsga2,12092,3179.280097464,False
