dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7543008622603722,,,feat_random_p100_g0,19863,327.032023231,True
lawschool,,,,1.7927082479072507,,,feat_random_p100_g0,19863,327.032023231,False
lawschool,,,,,,1.84914739728571,feat_random_p100_g0,19863,327.032023231,True
lawschool,,,,,,1.859787295748148,feat_random_p100_g0,19863,327.032023231,False
lawschool,,,,,1.8564000902702786,,feat_random_p100_g0,19863,327.032023231,True
lawschool,,,,,1.861594798876066,,feat_random_p100_g0,19863,327.032023231,False
lawschool,1.7550296375284262,,,,,,feat_random_p100_g0,19863,327.032023231,True
lawschool,1.7925022392180048,,,,,,feat_random_p100_g0,19863,327.032023231,False
lawschool,,,1.8498454189696627,,,,feat_random_p100_g0,19863,327.032023231,True
lawschool,,,1.8596056610392533,,,,feat_random_p100_g0,19863,327.032023231,False
lawschool,,1.8567071735641303,,,,,feat_random_p100_g0,19863,327.032023231,True
lawschool,,1.8614354730117817,,,,,feat_random_p100_g0,19863,327.032023231,False
