dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7310515540979372,,,feat_lex,29756,4050.222311304,True
adult,,,,1.6942913201619558,,,feat_lex,29756,4050.222311304,False
adult,,,,,,1.845188460394676,feat_lex,29756,4050.222311304,True
adult,,,,,,1.8203671408393398,feat_lex,29756,4050.222311304,False
adult,,,,,1.8459610050530655,,feat_lex,29756,4050.222311304,True
adult,,,,,1.8209718431284267,,feat_lex,29756,4050.222311304,False
adult,1.7315175664959366,,,,,,feat_lex,29756,4050.222311304,True
adult,1.694582528963117,,,,,,feat_lex,29756,4050.222311304,False
adult,,,1.8453137757309905,,,,feat_lex,29756,4050.222311304,True
adult,,,1.8205805353543125,,,,feat_lex,29756,4050.222311304,False
adult,,1.8459911077721443,,,,,feat_lex,29756,4050.222311304,True
adult,,1.8211120631543023,,,,,feat_lex,29756,4050.222311304,False
