dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7235076579054385,,,feat_flex2,6654,3450.274270981,True
student,,,,1.6129102110726867,,,feat_flex2,6654,3450.274270981,False
student,,,,,,1.8077130077696055,feat_flex2,6654,3450.274270981,True
student,,,,,,1.6651146105482946,feat_flex2,6654,3450.274270981,False
student,,,,,1.8065534946593838,,feat_flex2,6654,3450.274270981,True
student,,,,,1.6616185259008722,,feat_flex2,6654,3450.274270981,False
student,1.720712794896618,,,,,,feat_flex2,6654,3450.274270981,True
student,1.6175706658661202,,,,,,feat_flex2,6654,3450.274270981,False
student,,,1.8056798842897972,,,,feat_flex2,6654,3450.274270981,True
student,,,1.670360030386979,,,,feat_flex2,6654,3450.274270981,False
student,,1.8044932096692443,,,,,feat_flex2,6654,3450.274270981,True
student,,1.6668469579816017,,,,,feat_flex2,6654,3450.274270981,False
