dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.722077859154508,,,feat_nsga2,26311,1898.615547829,True
lawschool,,,,1.7365945928527216,,,feat_nsga2,26311,1898.615547829,False
lawschool,,,,,,1.8261192677753653,feat_nsga2,26311,1898.615547829,True
lawschool,,,,,,1.8043649113878526,feat_nsga2,26311,1898.615547829,False
lawschool,,,,,1.8291546527846145,,feat_nsga2,26311,1898.615547829,True
lawschool,,,,,1.8074147755824903,,feat_nsga2,26311,1898.615547829,False
lawschool,1.7213856907756755,,,,,,feat_nsga2,26311,1898.615547829,True
lawschool,1.7364649712426117,,,,,,feat_nsga2,26311,1898.615547829,False
lawschool,,,1.824339935341638,,,,feat_nsga2,26311,1898.615547829,True
lawschool,,,1.8045459649140096,,,,feat_nsga2,26311,1898.615547829,False
lawschool,,1.8274728273080516,,,,,feat_nsga2,26311,1898.615547829,True
lawschool,,1.8075480625951728,,,,,feat_nsga2,26311,1898.615547829,False
