dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.6709505487131913,,,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,,,,1.6554739396159455,,,feat_flex2_nsga2,12498,8562.821589551,False
lawschool,,,,,,1.7905458595428327,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,,,,,,1.8313774115193677,feat_flex2_nsga2,12498,8562.821589551,False
lawschool,,,,,1.7905597352373543,,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,,,,,1.8312981512849547,,feat_flex2_nsga2,12498,8562.821589551,False
lawschool,1.67081721618298,,,,,,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,1.6558567883383237,,,,,,feat_flex2_nsga2,12498,8562.821589551,False
lawschool,,,1.790745542143254,,,,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,,,1.8312698540966148,,,,feat_flex2_nsga2,12498,8562.821589551,False
lawschool,,1.7907609298860203,,,,,feat_flex2_nsga2,12498,8562.821589551,True
lawschool,,1.831190183325816,,,,,feat_flex2_nsga2,12498,8562.821589551,False
