dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7130162284137864,,,feat_nsga2,14724,1166.136458097,True
student,,,,1.672174645000732,,,feat_nsga2,14724,1166.136458097,False
student,,,,,,1.7650362362399987,feat_nsga2,14724,1166.136458097,True
student,,,,,,1.6984140092779225,feat_nsga2,14724,1166.136458097,False
student,,,,,1.761855182961708,,feat_nsga2,14724,1166.136458097,True
student,,,,,1.6957764998385894,,feat_nsga2,14724,1166.136458097,False
student,1.7116245431009272,,,,,,feat_nsga2,14724,1166.136458097,True
student,1.6732250078447908,,,,,,feat_nsga2,14724,1166.136458097,False
student,,,1.7635670279105797,,,,feat_nsga2,14724,1166.136458097,True
student,,,1.7004826601082006,,,,feat_nsga2,14724,1166.136458097,False
student,,1.760347766385595,,,,,feat_nsga2,14724,1166.136458097,True
student,,1.6978389896251813,,,,,feat_nsga2,14724,1166.136458097,False
