dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8188511798079878,,,feat_lex,24481,6714.888261016999,True
communities,,,,1.8112099176562266,,,feat_lex,24481,6714.888261016999,False
communities,,,,,,1.828741299772385,feat_lex,24481,6714.888261016999,True
communities,,,,,,1.838287601078782,feat_lex,24481,6714.888261016999,False
communities,,,,,1.828431110911324,,feat_lex,24481,6714.888261016999,True
communities,,,,,1.8379890478048406,,feat_lex,24481,6714.888261016999,False
communities,1.81412009074255,,,,,,feat_lex,24481,6714.888261016999,True
communities,1.8015682577157117,,,,,,feat_lex,24481,6714.888261016999,False
communities,,,1.826008367009912,,,,feat_lex,24481,6714.888261016999,True
communities,,,1.8301765106252095,,,,feat_lex,24481,6714.888261016999,False
communities,,1.825695610932781,,,,,feat_lex,24481,6714.888261016999,True
communities,,1.8298774911956255,,,,,feat_lex,24481,6714.888261016999,False
