dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7903769092142567,,,feat_nsga2,9540,2127.84132944,True
adult,,,,1.7969036516221575,,,feat_nsga2,9540,2127.84132944,False
adult,,,,,,1.8481061797631666,feat_nsga2,9540,2127.84132944,True
adult,,,,,,1.8698363403829503,feat_nsga2,9540,2127.84132944,False
adult,,,,,1.8512287479984222,,feat_nsga2,9540,2127.84132944,True
adult,,,,,1.8733215249613495,,feat_nsga2,9540,2127.84132944,False
adult,1.7936664425713764,,,,,,feat_nsga2,9540,2127.84132944,True
adult,1.8005606807144647,,,,,,feat_nsga2,9540,2127.84132944,False
adult,,,1.8487061373457112,,,,feat_nsga2,9540,2127.84132944,True
adult,,,1.8706754383350277,,,,feat_nsga2,9540,2127.84132944,False
adult,,1.851440701307289,,,,,feat_nsga2,9540,2127.84132944,True
adult,,1.8738891344190536,,,,,feat_nsga2,9540,2127.84132944,False
