dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7880521083070362,,,feat_random_p100_g0,19863,384.095515905,True
adult,,,,1.7983963356933794,,,feat_random_p100_g0,19863,384.095515905,False
adult,,,,,,1.8245108766229574,feat_random_p100_g0,19863,384.095515905,True
adult,,,,,,1.842637521067114,feat_random_p100_g0,19863,384.095515905,False
adult,,,,,1.8450583994385452,,feat_random_p100_g0,19863,384.095515905,True
adult,,,,,1.8610355337670967,,feat_random_p100_g0,19863,384.095515905,False
adult,1.7921841834523233,,,,,,feat_random_p100_g0,19863,384.095515905,True
adult,1.8028495848823267,,,,,,feat_random_p100_g0,19863,384.095515905,False
adult,,,1.8247199614350154,,,,feat_random_p100_g0,19863,384.095515905,True
adult,,,1.8427427962563077,,,,feat_random_p100_g0,19863,384.095515905,False
adult,,1.8456119825078168,,,,,feat_random_p100_g0,19863,384.095515905,True
adult,,1.8611511431084744,,,,,feat_random_p100_g0,19863,384.095515905,False
