dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.6993859825635063,,,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,,,,1.7188613911376718,,,feat_flex2_nsga2,4866,7670.989895774001,False
lawschool,,,,,,1.788131038650126,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,,,,,,1.8341817299453853,feat_flex2_nsga2,4866,7670.989895774001,False
lawschool,,,,,1.7892432193492098,,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,,,,,1.8344987417724512,,feat_flex2_nsga2,4866,7670.989895774001,False
lawschool,1.7004583740930934,,,,,,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,1.7196524233061383,,,,,,feat_flex2_nsga2,4866,7670.989895774001,False
lawschool,,,1.7883581483770405,,,,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,,,1.8337414970787864,,,,feat_flex2_nsga2,4866,7670.989895774001,False
lawschool,,1.7893376446216938,,,,,feat_flex2_nsga2,4866,7670.989895774001,True
lawschool,,1.8344392936172904,,,,,feat_flex2_nsga2,4866,7670.989895774001,False
