dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.4740200429779287,,,gerryfair_xgb,18313,10410.510630496,True
adult,,,,1.500035716212653,,,gerryfair_xgb,18313,10410.510630496,False
adult,,,,,,1.8799706588711778,gerryfair_xgb,18313,10410.510630496,True
adult,,,,,,1.7641897483514721,gerryfair_xgb,18313,10410.510630496,False
adult,,,,,1.9325309231615118,,gerryfair_xgb,18313,10410.510630496,True
adult,,,,,1.8616204924166635,,gerryfair_xgb,18313,10410.510630496,False
adult,1.477532740845182,,,,,,gerryfair_xgb,18313,10410.510630496,True
adult,1.503960396039604,,,,,,gerryfair_xgb,18313,10410.510630496,False
adult,,,1.8846671292063395,,,,gerryfair_xgb,18313,10410.510630496,True
adult,,,1.7693330254036441,,,,gerryfair_xgb,18313,10410.510630496,False
adult,,1.9372235687567851,,,,,gerryfair_xgb,18313,10410.510630496,True
adult,,1.8667239367884743,,,,,gerryfair_xgb,18313,10410.510630496,False
