dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.2188490957252578,,,gerryfair,9271,1257.165890895,True
communities,,,,1.2376594565324095,,,gerryfair,9271,1257.165890895,False
communities,,,,,,1.7722599891631197,gerryfair,9271,1257.165890895,True
communities,,,,,,1.6862358662684207,gerryfair,9271,1257.165890895,False
communities,,,,,1.8533095029272888,,gerryfair,9271,1257.165890895,True
communities,,,,,1.7861799929469258,,gerryfair,9271,1257.165890895,False
communities,1.1845872796586219,,,,,,gerryfair,9271,1257.165890895,True
communities,1.2027145316113426,,,,,,gerryfair,9271,1257.165890895,False
communities,,,1.722453919471363,,,,gerryfair,9271,1257.165890895,True
communities,,,1.6384276547672765,,,,gerryfair,9271,1257.165890895,False
communities,,1.8012199846746817,,,,,gerryfair,9271,1257.165890895,True
communities,,1.7357358172375632,,,,,gerryfair,9271,1257.165890895,False
