dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7885383705767226,,,feat_tourn,12498,4609.478947618,True
lawschool,,,,1.768991553084409,,,feat_tourn,12498,4609.478947618,False
lawschool,,,,,,1.875108139337685,feat_tourn,12498,4609.478947618,True
lawschool,,,,,,1.8686024868209266,feat_tourn,12498,4609.478947618,False
lawschool,,,,,1.8750266751479476,,feat_tourn,12498,4609.478947618,True
lawschool,,,,,1.8688300664041846,,feat_tourn,12498,4609.478947618,False
lawschool,1.7876860630448022,,,,,,feat_tourn,12498,4609.478947618,True
lawschool,1.7727374784992405,,,,,,feat_tourn,12498,4609.478947618,False
lawschool,,,1.8740173026829292,,,,feat_tourn,12498,4609.478947618,True
lawschool,,,1.8724858623507934,,,,feat_tourn,12498,4609.478947618,False
lawschool,,1.8741488238888075,,,,,feat_tourn,12498,4609.478947618,True
lawschool,,1.872658739241803,,,,,feat_tourn,12498,4609.478947618,False
