dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.027751294802752,,,gerryfair_xgb,29198,288.827929481,True
student,,,,1.374727532441031,,,gerryfair_xgb,29198,288.827929481,False
student,,,,,,1.990744592660252,gerryfair_xgb,29198,288.827929481,True
student,,,,,,1.5893779999024753,gerryfair_xgb,29198,288.827929481,False
student,,,,,1.992705491753642,,gerryfair_xgb,29198,288.827929481,True
student,,,,,1.7014971649716766,,gerryfair_xgb,29198,288.827929481,False
student,1.0268426489638063,,,,,,gerryfair_xgb,29198,288.827929481,True
student,1.354045505560657,,,,,,gerryfair_xgb,29198,288.827929481,False
student,,,1.9893399607420639,,,,gerryfair_xgb,29198,288.827929481,True
student,,,1.5652074295233307,,,,gerryfair_xgb,29198,288.827929481,False
student,,1.9913523744337385,,,,,gerryfair_xgb,29198,288.827929481,True
student,,1.6758820726680241,,,,,gerryfair_xgb,29198,288.827929481,False
