dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.2994941164532583,,,gerryfair,10132,682.576951986,True
lawschool,,,,1.3420303667191191,,,gerryfair,10132,682.576951986,False
lawschool,,,,,,1.870630245591835,gerryfair,10132,682.576951986,True
lawschool,,,,,,1.810195478010244,gerryfair,10132,682.576951986,False
lawschool,,,,,1.902493535403413,,gerryfair,10132,682.576951986,True
lawschool,,,,,1.8528358569634118,,gerryfair,10132,682.576951986,False
lawschool,1.2834771484006324,,,,,,gerryfair,10132,682.576951986,True
lawschool,1.3370907939489138,,,,,,gerryfair,10132,682.576951986,False
lawschool,,,1.8480195413588083,,,,gerryfair,10132,682.576951986,True
lawschool,,,1.8034311993187635,,,,gerryfair,10132,682.576951986,False
lawschool,,1.879461589502424,,,,,gerryfair,10132,682.576951986,True
lawschool,,1.8460036332589684,,,,,gerryfair,10132,682.576951986,False
