dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.703344201251848,,,feat_lex,9292,2274.650064553,True
student,,,,1.6655210426620173,,,feat_lex,9292,2274.650064553,False
student,,,,,,1.820188307023388,feat_lex,9292,2274.650064553,True
student,,,,,,1.6866110267605694,feat_lex,9292,2274.650064553,False
student,,,,,1.8195898249487716,,feat_lex,9292,2274.650064553,True
student,,,,,1.6841219239987348,,feat_lex,9292,2274.650064553,False
student,1.7247217953397356,,,,,,feat_lex,9292,2274.650064553,True
student,1.6602466921935188,,,,,,feat_lex,9292,2274.650064553,False
student,,,1.8434081568321607,,,,feat_lex,9292,2274.650064553,True
student,,,1.6819052893776056,,,,feat_lex,9292,2274.650064553,False
student,,1.8428082495437719,,,,,feat_lex,9292,2274.650064553,True
student,,1.6792718910381443,,,,,feat_lex,9292,2274.650064553,False
