dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.5624929071618066,,,feat_tourn,24481,3197.6751918369996,True
student,,,,1.5098636785066295,,,feat_tourn,24481,3197.6751918369996,False
student,,,,,,1.800640746438928,feat_tourn,24481,3197.6751918369996,True
student,,,,,,1.6112080193311498,feat_tourn,24481,3197.6751918369996,False
student,,,,,1.7982320822593052,,feat_tourn,24481,3197.6751918369996,True
student,,,,,1.6917742301814198,,feat_tourn,24481,3197.6751918369996,False
student,1.562308012329239,,,,,,feat_tourn,24481,3197.6751918369996,True
student,1.5094967687163225,,,,,,feat_tourn,24481,3197.6751918369996,False
student,,,1.7986878446737755,,,,feat_tourn,24481,3197.6751918369996,True
student,,,1.6094238426994683,,,,feat_tourn,24481,3197.6751918369996,False
student,,1.7962851029340805,,,,,feat_tourn,24481,3197.6751918369996,True
student,,1.6894795610795004,,,,,feat_tourn,24481,3197.6751918369996,False
